disclosure_date,code,company_name,title
2026-08-13,332A0,Ｇ－ミーク,自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付結果
2026-08-13,33460,ヒロタグループＨＤ,2027年３月期 第１四半期決算短信〔日本基準〕(連結)
2026-08-13,33460,ヒロタグループＨＤ,（開示事項の経過）連結子会社における固定資産の譲渡及び特別利益の発生に関するお知らせ
2026-08-13,33500,メタプラネット,2026年12期第２四半期決算説明資料
2026-08-13,33500,メタプラネット,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,33500,メタプラネット,営業外収益、営業外費用（ビットコイン評価損ほか）及び法人税等調整額の計上に関するお知らせ
2026-08-13,33580,Ｔｒａｉｌｈｅａｄ,株式会社Onono Corporation及び株式会社Onono Villageとの業務提携に関するお知らせ
2026-08-13,33580,Ｔｒａｉｌｈｅａｄ,台湾における合弁会社の設立及び事業の譲受けに関する基本合意書締結のお知らせ
2026-08-13,33580,Ｔｒａｉｌｈｅａｄ,スリランカ民主社会主義共和国における飲食店出店の検討開始に関するお知らせ
2026-08-13,33580,Ｔｒａｉｌｈｅａｄ,2027年3月期第1四半期決算短信〔日本基準〕（連結）
2026-08-13,33580,Ｔｒａｉｌｈｅａｄ,Trailhead_2027年3月期第1四半期_決算説明資料
2026-08-13,335A0,Ｇ－ミライロ,2026年９月期 第３四半期 決算補足資料
2026-08-13,335A0,Ｇ－ミライロ,2026年９月期 第３四半期決算短信〔日本基準〕（非連結）
2026-08-13,335A0,Ｇ－ミライロ,2026年９月期通期業績予想の修正に関するお知らせ
2026-08-13,33750,ＺＯＡ,2027年３月期 第１四半期決算短信〔日本基準〕（非連結）
2026-08-13,338A0,Ｇ－Ｚｅｎｍｕ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）
2026-08-13,338A0,Ｇ－Ｚｅｎｍｕ,2026年12月期 第２四半期（中間期）の業績予想値と実績値の差異に関するお知らせ
2026-08-13,338A0,Ｇ－Ｚｅｎｍｕ,2026年12月期 第２四半期 決算説明資料
2026-08-13,340A0,Ｇ－ジグザグ,主要株主の異動に関するお知らせ
2026-08-13,343A0,ＩＡＣＥトラベル,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,343A0,ＩＡＣＥトラベル,2027年３月期 第１四半期決算補足説明資料
2026-08-13,34450,ＲＳＴＥＣＨ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,34450,ＲＳＴＥＣＨ,2026年12月期第2四半期 決算説明資料
2026-08-13,34650,ケイアイスター不動産,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,34650,ケイアイスター不動産,2027年３月期 第１四半期 決算説明資料
2026-08-13,34650,ケイアイスター不動産,業績予想及び配当予想の修正に関するお知らせ
2026-08-13,34740,Ｇ－Ｇ－ＦＡＣ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,34740,Ｇ－Ｇ－ＦＡＣ,2026年12月期第２四半期決算説明資料
2026-08-13,35380,ウイルプラスＨＤ,2026年６月期決算短信〔日本基準〕(連結)
2026-08-13,35380,ウイルプラスＨＤ,資本コストや株価を意識した経営の実現に向けた対応について（アップデート）
2026-08-13,35380,ウイルプラスＨＤ,2026年6月期 決算補足説明資料
2026-08-13,35590,ピーバンドットコム,2027年3月期第1四半期決算短信〔日本基準〕（非連結）
2026-08-13,35590,ピーバンドットコム,2027年3月期第1四半期決算補足資料
2026-08-13,35610,力の源ＨＤ,2027年3月期 第1四半期決算短信〔日本基準〕（連結）
2026-08-13,35610,力の源ＨＤ,2027年3月期 第1四半期決算補足説明資料
2026-08-13,35610,力の源ＨＤ,連結子会社からの配当金受領に関するお知らせ
2026-08-13,35610,力の源ＨＤ,（開示事項の経過）役員向け株式給付信託の終了に伴う自己株式の消却に関するお知らせ
2026-08-13,36230,Ｇ－ＢＳ,2026年12月期 第2四半期（中間期）決算短信[日本基準](連結)
2026-08-13,36230,Ｇ－ＢＳ,2026年12月期 第2四半期決算説明資料
2026-08-13,36330,ＧＭＯペパボ,2026年12月期 第2四半期（中間期） 決算短信〔日本基準〕(連結)
2026-08-13,36330,ＧＭＯペパボ,2026年12月期 第2四半期 決算説明会資料
2026-08-13,36330,ＧＭＯペパボ,法人税等調整額（益）の計上および通期連結業績予想の修正ならびに期末配当予想の修正（増配）に関するお知らせ
2026-08-13,36390,ボルテージ,2026年６月期 決算短信〔日本基準〕（連結）
2026-08-13,36390,ボルテージ,2026年６月期 決算説明会資料
2026-08-13,36390,ボルテージ,剰余金の配当（無配）に関するお知らせ
2026-08-13,36390,ボルテージ,当期実績(連結・個別)と前期実績の差異、および投資有価証券売却益の計上に関するお知らせ
2026-08-13,36400,電算,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ
2026-08-13,36490,ファインデックス,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,36490,ファインデックス,2026年12月期 第2四半期 決算説明資料
2026-08-13,36590,ネクソン,2026年12月期第2四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）
2026-08-13,36590,ネクソン,剰余金の中間配当に関するお知らせ
2026-08-13,36590,ネクソン,2026年12月期配当予想の修正に関するお知らせ
2026-08-13,36590,ネクソン,自己株式の消却に関するお知らせ
2026-08-13,36600,アイスタイル,2026年６月期決算短信〔日本基準〕(連結)
2026-08-13,36600,アイスタイル,第24回新株予約権の取得及び特別損失の計上見込に関するお知らせ
2026-08-13,36600,アイスタイル,自己株式取得に係る事項の決定に関するお知らせ
2026-08-13,36600,アイスタイル,連結子会社からの配当金受領に関するお知らせ
2026-08-13,36600,アイスタイル,剰余金の配当に関するお知らせ
2026-08-13,36600,アイスタイル,取締役候補者選任に関するお知らせ
2026-08-13,36600,アイスタイル,2026年6月期通期決算及び2027年6月期事業計画について
2026-08-13,36790,じげん,2027年３月期 第１四半期決算短信〔ＩＦＲＳ〕(連結)
2026-08-13,36790,じげん,2027年3月期 第１四半期 データブック
2026-08-13,36790,じげん,2027年3月期 第１四半期決算説明会資料
2026-08-13,36820,エンカレッジ,2027年３月期 第１四半期決算短信［日本基準］（非連結）
2026-08-13,36860,ＤＬＥ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,36860,ＤＬＥ,2027年３月期 第１四半期 決算説明資料
2026-08-13,36860,ＤＬＥ,（開示事項の経過）特別利益の計上に関するお知らせ
2026-08-13,36860,ＤＬＥ,完全子会社の吸収合併に関するお知らせ
2026-08-13,36920,Ｇ－ＦＦＲＩ,令和９年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,36920,Ｇ－ＦＦＲＩ,令和９年３月 第１四半期決算短信補足説明資料
2026-08-13,36960,セレス,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,36960,セレス,2026年12月期 第２四半期決算説明資料
2026-08-13,37100,ジョルダン,令和８年９月期 第３四半期決算短信〔日本基準〕(連結)
2026-08-13,37100,ジョルダン,通期業績予想及び配当予想の修正に関するお知らせ
2026-08-13,37190,ＡＩストーム,第63期半期報告書の提出期限延長に係る承認申請書提出のお知らせ
2026-08-13,37270,Ｇ－ＡＰＬＩＸ,2026年12月期第2四半期（中間期）決算補足説明資料
2026-08-13,37270,Ｇ－ＡＰＬＩＸ,2026年12月期第２四半期（中間期）決算短信〔ＩＦＲＳ〕(連結)
2026-08-13,37880,ＧＭＯＧＳＨＤ,2026年12月期第２四半期（中間期）決算短信〔日本基準〕(連結)
2026-08-13,37880,ＧＭＯＧＳＨＤ,（開示事項の経過）連結子会社株式の譲渡に伴う特別利益の計上に関するお知らせ
2026-08-13,37880,ＧＭＯＧＳＨＤ,2026年12月期_第2四半期決算説明資料
2026-08-13,37990,キーウェア,2027年３月期 第１四半期決算短信〔日本基準〕(連結)
2026-08-13,38000,ユニリタ,自己株式立会外買付取引（ToSTNeT‐３）による自己株式の取得結果及び取得終了に関するお知らせ
2026-08-13,38030,Ｇ－イメージ情,特別利益及び特別損失の計上に関するお知らせ_20260813
2026-08-13,38030,Ｇ－イメージ情,2027年3月期第1四半期決算短信〔日本基準〕（連結）
2026-08-13,38030,Ｇ－イメージ情,2027年3月期第1四半期_決算説明資料
2026-08-13,38070,Ｇ－フィスコ,2026年12月期第２四半期（中間期）決算短信〔日本基準〕(非連結)
2026-08-13,38400,ＰＡＴＨ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,38400,ＰＡＴＨ,営業外収益（暗号資産評価益）の計上に関するお知らせ
2026-08-13,386A0,みのや,特別損失の計上及び業績予想値と実績値との差異に関するお知らせ
2026-08-13,386A0,みのや,2026年６月期決算短信〔日本基準〕（非連結）
2026-08-13,386A0,みのや,2026年６月期決算説明資料
2026-08-13,386A0,みのや,2026年６月期決算について高い関心が予想される事項
2026-08-13,39130,ＧｒｅｅｎＢｅｅ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕(連結)
2026-08-13,39130,ＧｒｅｅｎＢｅｅ,2026年12月期 第２四半期決算説明資料
2026-08-13,39200,アイビーシー,2026年9月期 第3四半期決算短信〔日本基準〕（非連結）
2026-08-13,39200,アイビーシー,2026年9月期第3四半期決算説明資料
2026-08-13,39250,ダブルスタンダード,2027年３月期 第１四半期決算短信〔日本基準〕(連結)
2026-08-13,39250,ダブルスタンダード,2027年３月期第１四半期 決算説明資料
2026-08-13,39370,Ｕｂｉｃｏｍ,2027年３月期第１四半期決算短信〔日本基準〕(連結)
2026-08-13,39370,Ｕｂｉｃｏｍ,2027年３月期第１四半期決算説明資料
2026-08-13,393A0,Ｐ－ＲｉｔａＸ,2026年12月期中間決算短信〔日本基準〕（連結）
2026-08-13,39620,チェンジＨＤ,2027年3月期 第1四半期決算短信〔ＩＦＲＳ〕（連結）
2026-08-13,39620,チェンジＨＤ,2027年3月期第1四半期決算説明資料
2026-08-13,39680,セグエ,通期連結業績予想の修正(上方修正)に関するお知らせ
2026-08-13,39680,セグエ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,39680,セグエ,2026年12月期第２四半期決算説明資料
2026-08-13,39790,Ｇ－うるる,2027年3月期 第1四半期決算短信〔日本基準〕（連結）
2026-08-13,39790,Ｇ－うるる,2027年3月期 第1四半期 決算説明資料
2026-08-13,39790,Ｇ－うるる,2026年7月 月次IRレポート (NJSS月次情報含む)
2026-08-13,39790,Ｇ－うるる,2027年3月期 第1四半期 決算データシート（PDF）
2026-08-13,39930,ＰＫＳＨＡ,2026年９月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）
2026-08-13,401A0,Ｒ－霞ヶ関ホテル,投資法人及び資産運用会社の本店移転に関するお知らせ
2026-08-13,401A0,Ｒ－霞ヶ関ホテル,2026年7月期（第2期）の運用状況及び分配金の予想の修正に関するお知らせ
2026-08-13,40400,南海化学,(訂正・数値データ訂正) 「2026年３月期 決算短信〔日本基準〕（連結）」の一部訂正について
2026-08-13,40400,南海化学,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,40510,ＧＭＯ－ＦＧ,2026年９月期 第３四半期 決算短信〔ＩＦＲＳ〕（連結）
2026-08-13,40510,ＧＭＯ－ＦＧ,2026年９月期 第３四半期決算説明会
2026-08-13,40530,サンアスタリスク,2026年12月期半期報告書の提出期限延長に関する承認申請書提出のお知らせ
2026-08-13,40540,Ｇ－日本情報Ｃ,2026年６月期 決算短信〔日本基準〕（非連結）
2026-08-13,40540,Ｇ－日本情報Ｃ,2026年６月期 通期 決算説明資料
2026-08-13,40540,Ｇ－日本情報Ｃ,次期配当予想に関するお知らせ
2026-08-13,40550,Ｇ－ティアンドエスＧ,2026年９月期 第３四半期決算短信〔日本基準〕（連結）
2026-08-13,40550,Ｇ－ティアンドエスＧ,2026年９月期 第３四半期決算補足説明資料
2026-08-13,40580,Ｇ－トヨクモ,2026年12月期 第２四半期決算短信〔日本基準〕（連結）
2026-08-13,40580,Ｇ－トヨクモ,2026年12月期 第２四半期 決算説明資料
2026-08-13,40580,Ｇ－トヨクモ,連結業績予想の修正に関するお知らせ
2026-08-13,40580,Ｇ－トヨクモ,2026年7月度 月次売上速報に関するお知らせ
2026-08-13,40600,Ｇ－ｒａｋｕｍｏ,2026年度中間期 決算説明資料
2026-08-13,40600,Ｇ－ｒａｋｕｍｏ,2026年12月期 第2四半期 （中間期）決算短信〔日本基準〕（連結）
2026-08-13,410A0,Ｇ－ＧＭＯコマース,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）
2026-08-13,410A0,Ｇ－ＧＭＯコマース,2026年12月期 第２四半期 決算説明資料
2026-08-13,41180,カネカ,2027年３月期 第１四半期決算短信〔日本基準〕(連結)
2026-08-13,41180,カネカ,2027年３月期 第１四半期決算説明資料
2026-08-13,415A0,Ｇ－ＧＭＯＴＥ－ＨＤ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,415A0,Ｇ－ＧＭＯＴＥ－ＨＤ,2026年12月期 第２四半期決算説明資料
2026-08-13,41650,Ｇ－プレイド,2026年12月期 第3四半期決算短信〔日本基準〕（連結）
2026-08-13,41650,Ｇ－プレイド,2026年12月期第3四半期決算説明資料
2026-08-13,41650,Ｇ－プレイド,業績予想の修正に関するお知らせ
2026-08-13,41650,Ｇ－プレイド,自己株式取得に係る事項の決定に関するお知らせ
2026-08-13,41650,Ｇ－プレイド,剰余金の処分に関するお知らせ
2026-08-13,41660,Ｇ－かっこ,投資有価証券評価損の計上に関するお知らせ
2026-08-13,41660,Ｇ－かっこ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,41660,Ｇ－かっこ,2026年12月期 第２四半期 決算説明資料
2026-08-13,41660,Ｇ－かっこ,2026年12月期通期個別業績予想の修正および連結業績予想の公表に関するお知らせ
2026-08-13,41680,Ｇ－ヤプリ,2026年12月期 第2四半期（中間期）決算短信〔日本基準〕(連結)
2026-08-13,41680,Ｇ－ヤプリ,剰余金の配当（中間配当）に関するお知らせ
2026-08-13,41680,Ｇ－ヤプリ,2026年12月期 第2四半期決算 決算説明資料
2026-08-13,41720,Ｈｉクラテス,主要株主の株式処分信託契約締結に関するお知らせ
2026-08-13,41800,Ａｐｐｉｅｒ,2026年12月期 第２四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）
2026-08-13,41800,Ａｐｐｉｅｒ,通期連結業績予想の修正に関するお知らせ
2026-08-13,41800,Ａｐｐｉｅｒ,2026年12月期 第2四半期 決算説明資料
2026-08-13,41920,Ｇ－スパイダープラス,2026年12月期 第２四半期 決算説明資料スクリプト
2026-08-13,41920,Ｇ－スパイダープラス,【決算説明会】決算説明会質疑応答書き起こし
2026-08-13,41930,ファブリカＨＤ,2027年３月期 第１四半期決算説明資料
2026-08-13,41930,ファブリカＨＤ,配当予想の修正（増配）及び株主優待制度の一部変更に関するお知らせ
2026-08-13,41930,ファブリカＨＤ,2027年３月期 第１四半期 決算短信〔日本基準〕（連結）
2026-08-13,41960,ネオマーケ,2026年9月期第3四半期決算短信〔日本基準〕(連結)
2026-08-13,41960,ネオマーケ,2026年9月期第3四半期 決算説明資料
2026-08-13,42370,フジプレアム,令和9年3月期 第1四半期決算短信〔日本基準〕（連結）
2026-08-13,42580,Ｇ－網屋,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果及び取得終了に関するお知らせ
2026-08-13,42640,Ｇ－セキュア,2026年12月期第2四半期決算説明資料
2026-08-13,42640,Ｇ－セキュア,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,42650,Ｇ－ＩＧＳ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,42650,Ｇ－ＩＧＳ,営業外費用の計上に関するお知らせ
2026-08-13,42650,Ｇ－ＩＧＳ,2027年３月期 第１四半期決算説明資料
2026-08-13,43010,アミューズ,2027年３月期 第１四半期決算短信[日本基準]（連結）
2026-08-13,43010,アミューズ,2027年３月期 第１四半期決算短信 補足資料（連結）
2026-08-13,43160,Ｇ－ビーマップ,2027年３月期 第１四半期決算短信〔日本基準〕(連結)
2026-08-13,43230,日本システム技術,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,43230,日本システム技術,2027年３月期 第１四半期決算補足説明資料
2026-08-13,43310,Ｔ＆Ｇニーズ,2026年12月期 中間期 決算説明資料
2026-08-13,43310,Ｔ＆Ｇニーズ,中期経営計画EVOL2030FinalStageToward2035Vision
2026-08-13,43310,Ｔ＆Ｇニーズ,第2四半期（中間期）業績予想と実績値との差異 および通期業績予想の上方修正に関するお知らせ
2026-08-13,43310,Ｔ＆Ｇニーズ,2026年12月期第２四半期（中間期）決算短信〔日本基準〕(連結)
2026-08-13,43370,ぴあ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,43740,Ｇ－ロボペイ,2026年7月度 月次売上高のお知らせ
2026-08-13,43770,Ｇ－ワンキャリア,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,43770,Ｇ－ワンキャリア,2026年12月期 第２四半期決算説明資料
2026-08-13,43790,Ｇ－フォトシンス,(訂正・数値データ訂正)「2026年12月期 第１四半期決算短信〔日本基準〕（連結）」の一部訂正について
2026-08-13,43790,Ｇ－フォトシンス,関係会社株式評価損（個別）の計上に関するお知らせ
2026-08-13,43790,Ｇ－フォトシンス,2026年12月期第２四半期（中間期）決算短信〔日本基準〕(連結)
2026-08-13,43790,Ｇ－フォトシンス,2026年12月期 第2四半期 決算説明資料
2026-08-13,43900,ｉｐｓ,投資家の皆様よりいただいたご質問と回答
2026-08-13,43950,Ｇ－アクリート,剰余金の配当（中間配当）に関するお知らせ
2026-08-13,43950,Ｇ－アクリート,2026年12月期半期報告書の提出期限延長に関する承認申請書提出のお知らせ
2026-08-13,44140,Ｇ－フレクト,2027年３月期 第１四半期決算短信〔日本基準〕（非連結）
2026-08-13,44140,Ｇ－フレクト,2027年3月期 第1四半期決算説明資料
2026-08-13,44140,Ｇ－フレクト,2027年3月期第1四半期決算 高い関心が想定される事項
2026-08-13,44140,Ｇ－フレクト,株式報酬制度の改定に伴う株式取得等の決定に関するお知らせ
2026-08-13,44240,Ｇ－Ａｍａｚｉａ,2026年９月期第３四半期決算短信〔日本基準〕(連結)
2026-08-13,44240,Ｇ－Ａｍａｚｉａ,2026年９月期第３四半期 決算説明資料
2026-08-13,44250,Ｇ－Ｋｕｄａｎ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,44250,Ｇ－Ｋｕｄａｎ,2027年３月期 第１四半期決算説明資料
2026-08-13,44250,Ｇ－Ｋｕｄａｎ,営業外収益及び特別損失の計上に関するお知らせ
2026-08-13,44380,Ｇ－Ｗｅｌｂｙ,2026年12月期第２四半期（中間期）決算短信〔日本基準〕(連結)
2026-08-13,44380,Ｇ－Ｗｅｌｂｙ,特別利益(新株予約権戻入益)の計上に関するお知らせ
2026-08-13,44780,Ｇ－フリー,2026年６月期決算短信〔日本基準〕(連結)
2026-08-13,44780,Ｇ－フリー,自己株式取得に係る事項の決定に関するお知らせ
2026-08-13,44780,Ｇ－フリー,株式給付信託（J-ESOP）への追加拠出に関するお知らせ
2026-08-13,44780,Ｇ－フリー,2026年６月期連結業績と前期実績値及び業績予想との差異に関するお知らせ
2026-08-13,44780,Ｇ－フリー,2026年６月期 決算説明資料
2026-08-13,44800,メドレー,2026年12月期 第2四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,44800,メドレー,2026年12月期 第2四半期決算説明資料
2026-08-13,44800,メドレー,配当方針の変更及び配当予想の修正（初配）に関するお知らせ
2026-08-13,44800,メドレー,自己株式の消却に関するお知らせ
2026-08-13,44800,メドレー,完全子会社の吸収合併に伴う特別損失の計上に関するお知らせ
2026-08-13,44820,Ｇ－ウィルズ,特別損失（減損損失）及び法人税等調整額（益）の計上に関するお知らせ
2026-08-13,44820,Ｇ－ウィルズ,剰余金の配当（中間配当）に関するお知らせ
2026-08-13,44820,Ｇ－ウィルズ,2026年12月期 第２四半期（中間期）決算短信[日本基準]（非連結）
2026-08-13,44820,Ｇ－ウィルズ,2026年12月期第2四半期決算説明資料
2026-08-13,45740,大幸薬品,2026年12月期 第２四半期(中間期)決算短信〔日本基準〕(連結)
2026-08-13,45750,Ｇ－ＣＡＮＢＡＳ,（訂正）「事業計画及び成長可能性に関するご説明資料」の一部訂正について
2026-08-13,45760,Ｇ－ＤＷＴＩ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,45760,Ｇ－ＤＷＴＩ,2026年12月期 第２四半期決算説明資料
2026-08-13,45760,Ｇ－ＤＷＴＩ,営業外収益及び営業外費用の計上に関するお知らせ
2026-08-13,45780,大塚ＨＤ,ジパレルチニブと化学療法併用群、第III相REZILIENT3試験の中間解析で、主要評価項目である無増悪生存期間を達成
2026-08-13,45830,Ｇ－カイオム,2026年12月期 第2四半期（中間期）決算短信〔日本基準〕（非連結）
2026-08-13,45830,Ｇ－カイオム,決算補足資料 2026年12月期 第2四半期
2026-08-13,45830,Ｇ－カイオム,第23回新株予約権（行使価額修正条項付）の月間行使状況及び権利行使完了に関するお知らせ
2026-08-13,45840,Ｇ－キッズ・バイオ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,45840,Ｇ－キッズ・バイオ,営業外費用の計上に関するお知らせ
2026-08-13,45840,Ｇ－キッズ・バイオ,2026年度 第１四半期 決算補足説明資料
2026-08-13,45910,Ｇ－リボミック,営業外損失（為替差損）の計上に関するお知らせ
2026-08-13,45910,Ｇ－リボミック,2027年3月期第1四半期決算短信〔日本基準〕（非連結）
2026-08-13,45970,Ｇ－ソレイジア,2026年12月期 第２四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）
2026-08-13,45970,Ｇ－ソレイジア,製品開発品等の事業状況（2026年12月期第2四半期）
2026-08-13,45970,Ｇ－ソレイジア,2026年12月期第2四半期決算説明資料
2026-08-13,46640,アールエスシー,2027年3月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,47040,トレンド,2026年12月期第２四半期（中間期）決算短信〔日本基準〕(連結) 2026年
2026-08-13,47070,キタック,名古屋証券取引所メイン市場への上場承認に関するお知らせ
2026-08-13,47250,ＣＡＣＨＤ,2026年12月期第２四半期（中間期）決算短信〔日本基準〕(連結)
2026-08-13,47250,ＣＡＣＨＤ,創業60周年記念株主優待の実施に関するお知らせ
2026-08-13,475A0,ギミック,（訂正）「2027年３月期第１四半期決算説明動画及び書き起こし記事公開に関するお知らせ」の一部訂正について
2026-08-13,475A0,ギミック,2027年３月期 第１四半期決算短信〔日本基準〕（非連結）
2026-08-13,475A0,ギミック,2027年３月期 第１四半期決算説明動画及び書き起こし記事公開に関するお知らせ
2026-08-13,47760,ＣＹＢＯＺＵ,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,47760,ＣＹＢＯＺＵ,2026年12月期 第２四半期決算補足資料
2026-08-13,479A0,Ｇ－ＰＲＯＮＩ,2026年12月期第２四半期（中間期）決算短信〔日本基準〕（連結）
2026-08-13,479A0,Ｇ－ＰＲＯＮＩ,2026年12月期第２四半期決算説明資料
2026-08-13,479A0,Ｇ－ＰＲＯＮＩ,連結決算開始に伴う連結業績予想に関するお知らせ
2026-08-13,480A0,Ｇ－リブコンサル,2026年12月期 第２四半期決算短信〔日本基準〕(連結)
2026-08-13,480A0,Ｇ－リブコンサル,通期業績予想の修正に関するお知らせ
2026-08-13,480A0,Ｇ－リブコンサル,2026年12月期 第2四半期決算説明資料
2026-08-13,48190,デジタルガレージ,2027年３月期 第１四半期決算説明資料
2026-08-13,48190,デジタルガレージ,2027年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）
2026-08-13,48190,デジタルガレージ,持分法適用会社（株式会社カカクコム）株式に関する公開買付けの条件の変更に関するお知らせ
2026-08-13,483A0,テラテクノロジー,2027年３月期 第１四半期決算説明資料
2026-08-13,483A0,テラテクノロジー,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,485A0,Ｇ－パワーエックス,上場調達資金使途変更に関するお知らせ
2026-08-13,485A0,Ｇ－パワーエックス,（開示事項の経過）北海道苫小牧市への新工場開設に関するお知らせ
2026-08-13,485A0,Ｇ－パワーエックス,（開示事項の経過）本社工場への大型蓄電システムの製造ライン増設に関するお知ら
2026-08-13,485A0,Ｇ－パワーエックス,2026年12月期 第2四半期(中間期)決算短信〔日本基準〕(連結)
2026-08-13,485A0,Ｇ－パワーエックス,2026年12月期 第2四半期 決算説明資料
2026-08-13,48820,Ｇ－ペルセウス,2027年３月期 第１四半期決算短信〔日本基準〕（非連結）
2026-08-13,48820,Ｇ－ペルセウス,営業外収益、営業外費用及び特別損失の計上に関するお知らせ
2026-08-13,48880,Ｇ－ステラファーマ,営業外収益（補助金収入）の計上に関するお知らせ
2026-08-13,48880,Ｇ－ステラファーマ,2027年３月期 第１四半期決算短信〔日本基準〕（非連結）
2026-08-13,48880,Ｇ－ステラファーマ,株式及び新株予約権発行プログラム設定契約に基づく第３回第三者割当による新株式及び新株予約権の発行に関するお知らせ
2026-08-13,48930,Ｇ－ノイルイミューン,2026年12月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）
2026-08-13,48940,Ｇ－クオリプス,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,48940,Ｇ－クオリプス,2027年３月期 第１四半期決算説明資料
2026-08-13,48960,Ｇ－ケイファーマ,2026年12月期第２四半期（中間期）決算短信〔日本基準〕(非連結)
2026-08-13,49780,Ｇ－リプロセル,2027年３月期 第１四半期決算短信［日本基準］（連結）
2026-08-13,49780,Ｇ－リプロセル,営業外収益計上に関するお知らせ
2026-08-13,50340,Ｇ－ｕｎｅｒｒｙ,2026年６月期 決算短信〔日本基準〕(連結)
2026-08-13,50340,Ｇ－ｕｎｅｒｒｙ,2026年６月期通期 決算説明資料
2026-08-13,50340,Ｇ－ｕｎｅｒｒｙ,完全子会社の吸収合併に関する検討開始のお知らせ
2026-08-13,50350,Ｇ－ＨＯＵＳＥＩ,（訂正・数値データ訂正）「2026年12月期 第2四半期（中間期）決算短信〔日本基準〕(連結)」の一部訂正について
2026-08-13,50350,Ｇ－ＨＯＵＳＥＩ,2026年12月期 第2四半期（中間期）決算短信〔日本基準〕(連結)
2026-08-13,50350,Ｇ－ＨＯＵＳＥＩ,新会社（孫会社）設立に関するお知らせ
2026-08-13,50360,日本ビジネスシステム,2026年９月期 第３四半期決算短信〔日本基準〕（連結）
2026-08-13,509A0,Ｉ－Ｇライト・再エネ,太陽光発電所月次発電電力量実績及び出力制御に関するお知らせ（2026年7月）
2026-08-13,51030,昭和ＨＤ,2027年3月期第1四半期決算短信の開示が四半期末後45日を超えることに関するお知らせ
2026-08-13,51370,Ｇ－スマートドライブ,2026年９月期第３四半期決算短信〔日本基準〕(連結)
2026-08-13,51370,Ｇ－スマートドライブ,2026年9月期第3四半期 決算説明資料
2026-08-13,51380,Ｇ－Ｒｅｂａｓｅ,2027年3月期 第1四半期決算短信〔日本基準〕(非連結)
2026-08-13,51380,Ｇ－Ｒｅｂａｓｅ,2027年3月期 第1四半期 決算説明資料
2026-08-13,52440,Ｇ－ｊｉｇ．ｊｐ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-13,52440,Ｇ－ｊｉｇ．ｊｐ,2027年３月期第１四半期 決算説明資料
2026-08-13,52440,Ｇ－ｊｉｇ．ｊｐ,株主還元方針の変更（総還元性向の引き上げ）に関するお知らせ
2026-08-13,52730,三谷セキサン,2027年３月期第１四半期決算短信〔日本基準〕(連結)
2026-08-13,53680,日本インシュレ,2027年３月期第１四半期決算短信〔日本基準〕(連結)
